EmployeeID,FirstName,LastName,DateOfBirth,Gender,DepartmentCode,JobTitle,AnnualSalary,HireDate,TerminationDate,EmploymentStatus,TermReason,EmployeeSatisfaction,PerformanceRating,Site
200220,Claire,Verdier,28/06/1975,M,RD,Research Scientist,66640,30/10/2014,17/01/2021,Terminated,Resignation,3,5,Paris
200221,Bernadette,Moreno,06/02/1981,M,RD,Senior Engineer,86000,13/06/2015,,Active,,2,3,Paris
200222,Alice,Gallet,24/06/1986,M,RD,Software Engineer,100580,16/04/2012,14/01/2015,Terminated,Resignation,2,4,Paris
200223,Danilo,Gute,31/07/1987,M,RD,ML Engineer,68600,25/09/2014,05/03/2018,Terminated,Retirement,3,3,Paris
200224,Margaux,Pascal,24/12/1982,F,RD,Lead Engineer,67620,25/03/2014,,Active,,3,4,Paris
200225,Sabine,Pierre,28/05/1996,M,RD,Senior Engineer,81340,29/09/2014,09/01/2021,Terminated,Resignation,1,3,Paris
200226,Samuel,Padilla,03/12/1986,F,RD,Senior Engineer,92120,20/10/2012,02/08/2022,Terminated,Resignation,3,4,Paris
200227,Andrée,Grenier,22/07/1997,M,RD,Lead Engineer,108100,27/09/2012,29/05/2020,Terminated,Resignation,3,5,Paris
200228,Charles,Franco,01/05/1996,M,RD,Data Scientist,131000,08/05/2015,,Active,,3,1,Paris
200229,Étienne,Lecomte,13/06/1989,M,RD,ML Engineer,81600,11/03/2013,26/01/2017,Terminated,Resignation,1,3,Paris
200230,Simone,Bonneau,22/01/1999,M,RD,Data Scientist,88320,26/06/2013,06/07/2023,Terminated,Layoff,3,2,Paris
200231,Fiorenzo,Montanari,09/01/1997,M,SALES,Account Manager,63360,14/05/2013,15/11/2020,Terminated,Layoff,3,1,Milan
200232,Ludovico,Casadei,29/06/1995,M,SALES,Regional Director,90240,14/02/2013,,Active,,2,4,Milan
200233,Calogero,Vigorelli,22/05/1976,M,SALES,Sales Manager,74480,04/06/2014,16/09/2022,Terminated,Layoff,2,3,Milan
200234,Melania,Gullotta,06/01/1980,M,SALES,Sales Representative,76000,11/06/2015,28/08/2019,Terminated,Resignation,3,2,Milan
200235,Vittorio,Seddio,14/07/1978,M,SALES,Senior Account Manager,88320,14/04/2013,,Active,,3,1,Milan
200236,Gastone,Gelli,06/04/1971,F,SALES,Senior Account Manager,45120,20/04/2013,,Active,,3,3,Milan
200237,Fredo,Bonino,30/07/1984,F,SALES,Business Developer,45120,13/12/2013,14/01/2022,Terminated,Resignation,4,4,Milan
200238,Biagio,Filippini,26/04/1978,M,SALES,Regional Director,51940,20/02/2014,06/06/2020,Terminated,Retirement,3,3,Milan
200239,Ida,Zaguri,28/11/1983,M,SALES,Account Manager,78960,15/09/2012,26/09/2017,Terminated,Resignation,2,2,Milan
200240,Tina,Singh,31/08/1995,M,SALES,Senior Account Manager,59220,06/06/2012,11/04/2018,Terminated,Resignation,2,3,Milan
200241,Zaira,Romiti,24/04/1973,M,SALES,Sales Representative,76440,16/07/2014,,Active,,2,3,Milan
200242,Carolina,Vasari,19/06/1972,M,SALES,Sales Manager,85540,03/11/2012,18/12/2021,Terminated,Layoff,3,5,Milan
200243,Beppe,Calgari,12/11/1981,F,SALES,Sales Manager,90160,22/07/2014,13/12/2016,Terminated,Layoff,4,3,Milan
200244,Rosa,Franzese,16/01/1982,F,SALES,Sales Manager,87000,15/05/2015,24/11/2023,Terminated,Resignation,2,4,Milan
200245,Marcelle,Jourdan,29/04/1998,F,SALES,Account Manager,83000,29/05/2015,,Active,,3,5,Milan
200246,Luciana,Monduzzi,06/05/1970,F,SALES,Sales Representative,42300,18/03/2012,02/06/2018,Terminated,Resignation,4,3,Milan
200247,Serafina,Brugnaro,06/05/1998,F,SALES,Business Developer,58800,29/03/2014,,Active,,1,4,Milan
200248,Cesare,Scalera,25/07/1993,M,SALES,Business Developer,64859,12/01/2012,25/03/2024,Terminated,Resignation,4,3,Milan
200249,Ramona,Botta,11/12/1990,F,SALES,Senior Account Manager,75200,02/05/2012,20/03/2021,Terminated,Layoff,3,3,Milan
200250,Melissa,Vanvitelli,09/03/1974,F,SALES,Business Developer,51940,11/12/2014,,Active,,3,4,Milan
200251,Coriolano,Lancisi,13/10/1986,F,SALES,Business Developer,78400,27/03/2014,,Active,,1,3,Milan
200252,Renzo,Villarosa,23/03/1977,F,SALES,Regional Director,47040,01/04/2013,,Active,,4,3,Milan
200253,Dario,Nicolucci,14/07/1995,F,SALES,Senior Account Manager,67680,05/05/2012,26/02/2024,Terminated,Retirement,3,3,Milan
200254,Julia,Atkinson,29/11/1976,M,SALES,Account Manager,83300,08/07/2014,19/09/2016,Terminated,Layoff,3,3,Milan
200255,Virgilio,Bertoni,06/07/1986,F,SALES,Business Developer,90000,02/04/2015,01/11/2024,Terminated,Resignation,3,4,Milan
200256,Herta,Römer,03/01/1970,F,SALES,Account Manager,78020,04/10/2012,27/08/2018,Terminated,Layoff,4,2,Milan
200257,Renata,Piovani,14/10/1991,F,SALES,Business Developer,89280,31/03/2013,26/04/2020,Terminated,Resignation,4,4,Milan
200258,Luisa,Turchi,21/02/1980,M,SALES,Sales Manager,82320,08/05/2014,26/09/2020,Terminated,Layoff,3,4,Milan
200259,Gioffre,Galiazzo,07/06/1976,M,SALES,Business Developer,80000,10/05/2015,,Active,,3,5,Milan
200260,Antonina,Sermonti,14/09/1971,M,SALES,Sales Manager,55460,25/10/2012,03/11/2016,Terminated,Other,3,3,Milan
200261,Sabina,Mangold,04/03/1976,M,SALES,Account Manager,65280,30/09/2013,,Active,,2,3,Milan
200262,Patrizio,Cicilia,17/08/1998,M,SALES,Business Developer,46060,09/05/2014,09/12/2019,Terminated,Other,3,1,Milan
200263,Thibault,Weiss,16/12/1986,M,SALES,Regional Director,50760,01/08/2012,,Active,,3,3,Milan
200264,Marissa,Pausini,28/04/1998,F,SALES,Account Manager,92120,03/01/2014,,Active,,2,4,Milan
200265,Alberico,Barbarigo,05/04/1974,M,SALES,Regional Director,96000,28/06/2015,30/08/2017,Terminated,Retirement,4,3,Milan
200266,Arnaldo,Tamborini,18/04/1978,M,SALES,Account Manager,78720,16/09/2013,,Active,,3,4,Milan
200267,Elvira,Barracco,23/06/1977,F,SALES,Regional Director,54720,23/10/2013,18/10/2015,Terminated,Resignation,2,4,Milan
200268,Lucrezia,Odescalchi,08/10/1994,F,SALES,Senior Account Manager,64320,10/02/2013,,Active,,3,3,Milan
200269,Maria,Rinaldi,16/09/1975,M,SALES,Sales Representative,96040,01/04/2014,24/05/2015,Terminated,Resignation,3,4,Milan
200270,Danilo,Guarato,30/04/1978,M,SALES,Senior Account Manager,72000,24/05/2013,16/03/2020,Terminated,Resignation,3,4,Milan
200271,Toni,Zanichelli,31/01/1986,F,SALES,Regional Director,50880,27/11/2013,,Active,,4,5,Milan
200272,Gloria,Stefanelli,08/09/1973,M,SALES,Sales Manager,87420,27/11/2012,12/07/2022,Terminated,Layoff,2,3,Milan
200273,Arsenio,Serao,03/01/1975,F,SALES,Regional Director,78720,23/03/2013,12/06/2020,Terminated,Layoff,3,2,Milan
200274,Priscilla,Cadorna,22/04/1983,F,SALES,Sales Representative,81600,24/11/2013,,Active,,3,3,Milan
200275,Enrico,Manacorda,02/12/1988,F,SALES,Sales Manager,63700,28/12/2014,29/12/2020,Terminated,Resignation,4,3,Milan
200276,Virgilio,Busoni,19/04/1999,F,SALES,Business Developer,58800,06/07/2014,,Active,,2,3,Milan
200277,Alderano,Spanevello,05/02/1988,M,SALES,Regional Director,92160,11/01/2013,27/12/2023,Terminated,Resignation,3,5,Milan
200278,Mauro,Prada,20/07/1987,M,SALES,Sales Representative,89180,23/12/2014,,Active,,4,4,Milan
200279,Aria,Abate,14/05/1995,F,SALES,Sales Manager,95060,10/02/2014,13/10/2021,Terminated,Layoff,3,2,Milan
200280,Augusto,Sollima,09/05/1989,M,SALES,Business Developer,69560,07/07/2012,,Active,,3,3,Milan
200281,Ennio,Avogadro,11/12/1981,M,SALES,Sales Manager,57340,08/10/2012,07/12/2018,Terminated,Retirement,4,3,Milan
200282,Imelda,Alfonsi,22/04/1992,M,SALES,Account Manager,46060,12/06/2014,,Active,,4,3,Milan
200283,Gino,Brunelleschi,05/09/1981,M,SALES,Account Manager,74000,19/06/2015,29/07/2016,Terminated,Resignation,2,4,Milan
200284,Gelsomina,Schiaparelli,13/06/1983,M,SALES,Business Developer,67680,05/11/2012,,Active,,1,4,Milan
200285,Damiano,Pennetta,14/10/1972,F,SALES,Account Manager,62980,24/08/2012,08/12/2015,Terminated,Resignation,2,3,Milan
200286,Salvi,Camiscione,18/07/1998,F,SALES,Senior Account Manager,73500,22/03/2014,,Active,,3,3,Milan
200287,Dietlind,Tlustek,04/02/1998,F,SALES,Regional Director,73920,05/03/2013,,Active,,4,2,Milan
200288,Valentina,Chittolini,22/06/1977,M,SALES,Business Developer,57600,12/10/2013,18/04/2019,Terminated,Retirement,3,4,Milan
200289,Gino,Gussoni,25/01/1997,M,SALES,Account Manager,89180,29/08/2014,11/11/2017,Terminated,Other,3,4,Milan
200290,Augusta,Buchholz,05/01/1992,M,SALES,Sales Manager,54720,14/08/2013,27/06/2021,Terminated,Layoff,3,3,Milan
200291,Giacobbe,Brichese,05/05/1995,F,SALES,Sales Representative,86240,03/10/2014,07/02/2022,Terminated,Other,4,4,Milan
200292,Ernesto,Dallara,15/08/1987,F,SALES,Business Developer,75000,18/06/2015,09/07/2025,Terminated,Retirement,3,2,Milan
200293,Enzio,Asmundo,03/01/1984,M,SALES,Sales Manager,56640,02/12/2013,21/04/2023,Terminated,Resignation,4,3,Milan
200294,Armando,Giannone,04/04/1973,F,SALES,Business Developer,93100,06/10/2014,11/05/2018,Terminated,Retirement,3,3,Milan
200295,Germana,Tassoni,04/12/1971,M,SALES,Senior Account Manager,74000,21/02/2015,22/02/2019,Terminated,Layoff,3,4,Milan
200296,Marta,Parini,07/07/1990,M,SALES,Account Manager,57600,13/10/2013,,Active,,4,3,Milan
200297,Aurora,Priuli,19/12/1996,M,SALES,Senior Account Manager,69560,16/08/2012,21/02/2021,Terminated,Layoff,3,1,Milan
200298,Severino,Toldo,12/08/1999,F,SALES,Regional Director,74880,08/12/2013,,Active,,2,3,Milan
200299,Graziano,Camiscione,30/05/1980,M,SALES,Sales Representative,46060,28/09/2014,24/04/2020,Terminated,Resignation,3,5,Milan
200300,Sabatino,Pozzecco,30/04/1972,M,SALES,Senior Account Manager,63700,03/11/2014,31/03/2016,Terminated,Other,3,3,Milan
200301,Laureano,Veltroni,13/06/1991,F,SALES,Regional Director,58280,16/09/2012,,Active,,3,4,Milan
200302,Guido,Lupo,22/12/1972,M,SALES,Regional Director,50760,22/01/2012,21/01/2018,Terminated,Layoff,3,5,Milan
200303,Rodolfo,Fattori,03/05/1987,M,SALES,Senior Account Manager,92000,16/02/2015,30/01/2024,Terminated,Resignation,3,4,Milan
200304,Aldo,Spinelli,21/06/1971,F,SALES,Senior Account Manager,90000,08/06/2015,30/04/2021,Terminated,Resignation,4,4,Milan
200305,Benedetto,Barcaccia,23/05/1979,F,SALES,Account Manager,90000,28/04/2015,29/07/2023,Terminated,Resignation,1,2,Milan
200306,Aldo,Cipolla,12/10/1970,M,SALES,Account Manager,49980,03/11/2014,04/12/2017,Terminated,Other,3,4,Milan
200307,Agnolo,Bulzoni,24/04/1989,F,SALES,Business Developer,48020,30/05/2014,18/09/2025,Terminated,Resignation,4,3,Milan
200308,Flora,Cantimori,10/11/1992,M,SALES,Account Manager,88320,16/05/2013,,Active,,4,3,Milan
200309,Marguerite,Rémy,22/03/1985,M,SALES,Senior Account Manager,44180,23/06/2012,19/03/2019,Terminated,Resignation,3,4,Milan
200310,Tullio,Fischetti,30/07/1989,F,SALES,Senior Account Manager,69580,11/05/2014,02/04/2021,Terminated,Resignation,3,4,Milan
200311,Giovanna,Brambilla,16/04/1976,M,SALES,Account Manager,55860,26/08/2014,28/11/2022,Terminated,Retirement,4,4,Milan
200312,Melania,Raurica,29/10/2000,M,SALES,Senior Account Manager,77000,09/01/2015,12/05/2021,Terminated,Resignation,2,4,Milan
200313,Yves,Weiss,21/04/1998,F,SALES,Business Developer,60760,13/03/2014,21/05/2022,Terminated,Resignation,4,3,Milan
200314,Ezio,Canova,18/06/1995,M,SALES,Senior Account Manager,51840,13/06/2013,,Active,,4,2,Milan
200315,Gabriella,Pausini,26/04/1997,M,SALES,Account Manager,66000,22/03/2015,26/03/2025,Terminated,Resignation,3,3,Milan
200316,Ippazio,Sbarbaro,06/05/1981,F,SALES,Account Manager,92160,09/11/2013,,Active,,3,3,Milan
200317,Tina,Staglieno,23/02/1972,F,SALES,Business Developer,55860,25/10/2014,11/09/2021,Terminated,Layoff,3,4,Milan
200318,Vito,Pignatti,08/06/1995,F,SALES,Senior Account Manager,64000,21/04/2015,,Active,,4,4,Milan
200319,Fulvio,Rensi,10/08/1983,F,SALES,Account Manager,72000,08/05/2013,,Active,,3,5,Milan
200320,Aurélie,Aubert,01/03/1992,M,SALES,Sales Manager,68600,08/12/2014,,Active,,3,3,Milan
200321,Rosina,Gregorio,15/02/1982,M,SALES,Regional Director,71000,26/05/2015,23/06/2019,Terminated,Other,4,3,Milan
200322,Ippazio,Brichese,02/12/1985,F,SALES,Sales Manager,46060,23/06/2012,09/10/2020,Terminated,Layoff,2,3,Milan
200323,Sole,Trevisan,03/12/1979,F,SALES,Regional Director,49820,06/06/2012,08/08/2016,Terminated,Resignation,3,2,Milan
200324,Luigi,Mengolo,13/12/1983,M,SALES,Sales Manager,44180,11/04/2012,13/06/2015,Terminated,Resignation,1,2,Milan
200325,Fulvio,Lollobrigida,18/01/1984,M,SALES,Sales Representative,69120,15/10/2013,,Active,,4,3,Milan
200326,Nanni,Sobrero,02/08/1989,M,SALES,Regional Director,48000,28/10/2013,,Active,,1,3,Milan
200327,Cody,Murray,23/03/1992,M,SALES,Sales Manager,95040,01/09/2013,08/01/2020,Terminated,Resignation,4,3,Milan
200328,Luigina,Trezzini,25/09/1982,M,SALES,Account Manager,76800,07/05/2013,,Active,,4,2,Milan
200329,Panfilo,Terragni,04/12/1975,F,SALES,Sales Manager,78400,05/05/2014,14/07/2021,Terminated,Other,4,4,Milan
200330,Vittorio,Piccio,09/06/1979,F,SALES,Regional Director,94000,18/01/2015,28/02/2018,Terminated,Layoff,4,4,Milan
200331,Stella,Gualtieri,28/05/1984,M,SALES,Regional Director,96000,20/02/2013,05/11/2019,Terminated,Resignation,3,3,Milan
200332,Nicolò,Zampa,12/08/1976,F,SALES,Sales Representative,94000,16/05/2015,27/03/2018,Terminated,Resignation,3,3,Milan
200333,Rosaria,Maspero,27/08/1997,F,SALES,Regional Director,59220,28/03/2012,03/03/2015,Terminated,Resignation,4,3,Milan
200334,Bernardo,Leonardi,07/03/1976,M,SALES,Business Developer,55000,09/04/2015,15/02/2020,Terminated,Layoff,3,3,Milan
200335,Gianna,Camiscione,09/07/1978,M,SALES,Senior Account Manager,70560,03/12/2014,,Active,,3,4,Milan
200336,Ennio,Cibin,01/06/1973,F,SALES,Account Manager,58000,04/02/2015,,Active,,3,4,Milan
200337,Michelotto,Bembo,25/08/1974,M,SALES,Account Manager,69580,18/02/2014,02/08/2015,Terminated,Retirement,4,3,Milan
200338,Giacomo,Zamengo,21/05/1988,F,SALES,Sales Manager,87420,03/03/2012,02/01/2017,Terminated,Resignation,3,4,Milan
200339,Claudia,Bettin,03/10/1995,F,SALES,Business Developer,61100,02/04/2012,03/03/2020,Terminated,Resignation,1,3,Milan
200340,Vincenzo,Argento,08/03/1997,M,SALES,Regional Director,45080,31/12/2014,,Active,,2,4,Milan
200341,Simonetta,Casarin,27/03/1975,F,SALES,Sales Representative,93120,03/06/2013,14/02/2025,Terminated,Resignation,3,5,Milan
200342,Eugenia,Ceravolo,19/07/1983,M,SALES,Business Developer,95040,01/09/2013,25/07/2020,Terminated,Resignation,4,2,Milan
200343,Greco,Curiel,08/02/1981,F,SALES,Sales Representative,79380,29/04/2014,26/05/2016,Terminated,Retirement,4,2,Milan
200344,Fiamma,Mozart,20/12/1992,M,SALES,Business Developer,69560,01/01/2012,11/07/2019,Terminated,Resignation,3,3,Milan
200345,Atenulf,Tozzi,06/06/1975,F,SALES,Regional Director,61100,08/12/2012,,Active,,3,3,Milan
200346,Constance,Charrier,22/08/1979,M,SALES,Sales Representative,78400,04/06/2014,,Active,,4,3,Milan
200347,Eckhard,Trommler,02/03/1983,M,SALES,Regional Director,54720,23/08/2013,,Active,,4,5,Milan
200348,Lisa,Paolini,06/08/1991,M,SALES,Regional Director,86480,15/10/2012,,Active,,3,4,Milan
200349,Calogero,Mantegna,11/06/1991,M,SALES,Business Developer,74480,28/02/2014,14/03/2025,Terminated,Resignation,4,2,Milan
200350,Bernardo,Olivetti,01/12/1993,F,SALES,Sales Representative,68000,08/06/2015,08/11/2021,Terminated,Resignation,4,5,Milan
200351,Rodolfo,Agostini,05/01/1980,F,SALES,Sales Manager,71000,21/01/2015,29/04/2025,Terminated,Resignation,4,5,Milan
200352,Antonio,Salgari,18/06/1978,F,SALES,Regional Director,79380,17/04/2014,11/01/2021,Terminated,Layoff,2,4,Milan
200353,Luigina,Condoleo,23/06/1984,F,SALES,Senior Account Manager,75200,23/08/2012,10/07/2017,Terminated,Resignation,2,3,Milan
200354,Simone,Pirandello,05/12/1984,M,SALES,Account Manager,53900,05/12/2014,,Active,,4,4,Milan
200355,Milena,Tuzzolino,08/08/1973,F,SALES,Account Manager,94000,26/04/2012,,Active,,2,5,Milan
200356,Serafina,Borsiere,30/04/1975,M,SALES,Account Manager,45080,13/06/2014,22/06/2025,Terminated,Retirement,2,4,Milan
200357,Joanna,Hahn,06/07/1993,M,SALES,Regional Director,86240,07/05/2014,,Active,,3,5,Milan
200358,Puccio,Agostinelli,06/12/1977,M,SALES,Senior Account Manager,87220,31/07/2014,03/02/2020,Terminated,Resignation,2,3,Milan
200359,Costantino,Bajardi,22/03/1985,F,SALES,Business Developer,74480,16/12/2014,22/10/2018,Terminated,Layoff,4,4,Milan
200360,Nicola,Celentano,18/09/1985,M,SALES,Regional Director,93120,09/10/2013,,Active,,4,5,Milan
200361,Angelo,Gussoni,30/01/1973,M,SALES,Senior Account Manager,69580,03/01/2014,17/11/2021,Terminated,Layoff,3,4,Milan
200362,Josefine,Jüttner,23/11/1974,F,SALES,Sales Manager,77760,12/12/2013,,Active,,4,4,Milan
200363,Paulina,Gualtieri,21/06/1987,M,SALES,Account Manager,96000,22/06/2013,17/09/2015,Terminated,Resignation,2,4,Milan
200364,Emma,Druso,31/05/1987,F,SALES,Sales Manager,87220,28/04/2014,15/04/2018,Terminated,Retirement,3,4,Milan
200365,Alessandra,Brugnaro,20/07/1970,M,SALES,Account Manager,82560,10/10/2013,,Active,,4,5,Milan
200366,Bartolomeo,Beccaria,24/06/1971,F,SALES,Regional Director,52000,05/01/2015,30/11/2020,Terminated,Resignation,4,5,Milan
200367,Amalia,Pedrazzini,01/06/1986,F,SALES,Sales Representative,69120,20/02/2013,16/04/2015,Terminated,Resignation,4,4,Milan
200368,Tullio,Bongiorno,08/12/2000,F,SALES,Sales Manager,91000,26/03/2015,22/01/2019,Terminated,Retirement,2,3,Milan
200369,Adrienne,Weiss,13/01/1973,M,SALES,Regional Director,60000,06/03/2015,,Active,,2,2,Milan
200370,Ferdinando,Sommaruga,20/09/1976,F,SALES,Senior Account Manager,70080,13/02/2013,22/10/2017,Terminated,Other,4,3,Milan
200371,Gastone,Vendetti,04/12/1996,F,SALES,Senior Account Manager,76440,08/03/2014,06/03/2020,Terminated,Layoff,3,4,Milan
200372,Antonella,Mimun,07/08/1996,M,SALES,Regional Director,69580,17/04/2014,25/01/2015,Terminated,Resignation,2,3,Milan
200373,Manuel,Scotto,04/12/1981,M,SALES,Senior Account Manager,53000,07/03/2015,18/03/2017,Terminated,Resignation,4,3,Milan
200374,Gianmarco,Faugno,07/01/1994,F,SALES,Account Manager,63360,17/08/2013,,Active,,3,4,Milan
200375,Sebastiano,Roero,05/03/1985,M,SALES,Account Manager,55000,18/02/2015,,Active,,3,3,Milan
200376,Christopher,Harrington,06/01/1984,M,SALES,Business Developer,73320,12/02/2012,09/03/2023,Terminated,Resignation,3,5,Milan
200377,Annunziata,Peano,19/09/1998,M,SALES,Sales Representative,83300,05/05/2014,15/06/2017,Terminated,Retirement,3,3,Milan
200378,Loredana,Volta,01/09/1974,F,SALES,Account Manager,47940,27/05/2012,,Active,,3,4,Milan
200379,Mercedes,Ferrata,28/12/1988,F,SALES,Senior Account Manager,48020,28/11/2014,13/06/2021,Terminated,Resignation,3,4,Milan
200380,Pasquale,Caffarelli,15/08/1974,M,SALES,Business Developer,48880,13/10/2012,06/05/2017,Terminated,Other,3,5,Milan
200381,Marcel,Adam,09/02/1979,M,SALES,Sales Representative,70500,07/01/2012,27/11/2015,Terminated,Resignation,3,4,Milan
200382,Giacomo,Martinelli,13/03/2000,F,SALES,Account Manager,53900,21/03/2014,,Active,,3,4,Milan
200383,Evangelista,Montalti,19/03/1987,F,SALES,Senior Account Manager,56640,17/03/2013,12/05/2020,Terminated,Other,2,4,Milan
200384,Amanda,Rodriguez,02/11/1981,F,SALES,Business Developer,53000,25/01/2015,29/01/2016,Terminated,Resignation,4,3,Milan
200385,Martino,Riccardi,07/12/1973,M,SALES,Sales Manager,89280,31/01/2013,01/05/2019,Terminated,Resignation,4,1,Milan
200386,Franco,Telesio,17/07/1987,M,SALES,Business Developer,76440,14/10/2014,30/12/2023,Terminated,Resignation,3,3,Milan
200387,Temistocle,Nitti,19/12/1977,M,SALES,Regional Director,71000,03/03/2015,14/12/2022,Terminated,Layoff,2,4,Milan
200388,Mercedes,Fusani,05/11/1971,M,SALES,Regional Director,59220,17/01/2012,,Active,,2,3,Milan
200389,Giovanni,Nonis,02/02/2000,M,SALES,Sales Manager,96000,22/03/2013,28/12/2019,Terminated,Resignation,3,5,Milan
200390,Natalia,Gelli,26/10/1980,F,SALES,Sales Representative,49000,19/08/2014,,Active,,3,3,Milan
200391,Ermenegildo,Murri,20/09/1977,M,SALES,Senior Account Manager,64000,22/02/2015,14/02/2022,Terminated,Retirement,4,5,Milan
200392,Germana,Combi,14/04/1996,F,SALES,Senior Account Manager,85540,18/09/2012,16/05/2020,Terminated,Layoff,3,4,Milan
200393,Rita,Iannuzzi,07/08/1986,F,SALES,Sales Manager,93120,04/01/2013,08/12/2022,Terminated,Resignation,3,3,Milan
200394,Vincentio,Saffi,19/04/1981,F,SALES,Account Manager,61740,26/10/2014,07/06/2016,Terminated,Resignation,4,3,Milan
200395,Adrienne,Jean,24/03/1970,F,SALES,Regional Director,54880,30/05/2014,,Active,,3,5,Milan
200396,Lamberto,Marazzi,05/08/1996,M,SALES,Business Developer,45000,15/03/2015,,Active,,4,2,Milan
200397,Silvio,Giradello,13/01/1998,M,SALES,Senior Account Manager,72520,13/08/2014,05/02/2023,Terminated,Resignation,4,3,Milan
200398,Ida,Caccianemico,18/12/1989,F,SALES,Account Manager,92160,22/05/2013,,Active,,3,2,Milan
200399,Sante,Boldù,21/08/1986,F,SALES,Business Developer,80840,01/11/2012,09/02/2017,Terminated,Retirement,4,5,Milan
200400,Gustavo,Luxardo,18/04/1997,M,SALES,Business Developer,67000,24/02/2015,,Active,,3,3,Milan
200401,Hugues,Barre,17/05/1983,F,SALES,Regional Director,81340,20/01/2014,,Active,,3,3,Milan
200402,Fedele,Almagià,07/02/1993,M,SALES,Senior Account Manager,92160,16/02/2013,,Active,,4,3,Milan
200403,Laureano,Pucci,29/01/1991,M,SALES,Account Manager,55860,04/02/2014,,Active,,4,4,Milan
200404,Raffaele,Tremonti,29/08/1970,F,SALES,Sales Manager,54880,17/09/2014,17/09/2023,Terminated,Layoff,3,4,Milan
200405,Venancio,Raimondi,08/01/1984,M,SALES,Business Developer,63700,03/12/2014,24/08/2020,Terminated,Other,3,3,Milan
200406,Graziella,Piccinni,22/02/1984,M,SALES,Sales Representative,58800,22/03/2014,14/11/2019,Terminated,Resignation,3,3,Milan
200407,Teresa,Camicione,22/05/1996,F,SALES,Senior Account Manager,43200,14/03/2013,,Active,,2,4,Milan
200408,Giuseppina,Rossellini,30/12/1971,M,SALES,Sales Representative,83660,02/12/2012,06/07/2020,Terminated,Other,3,1,Milan
200409,Olga,Venditti,18/07/1992,M,SALES,Senior Account Manager,65280,11/06/2013,19/07/2015,Terminated,Layoff,4,3,Milan
200410,Michele,Serraglio,13/03/1973,M,SALES,Senior Account Manager,74880,06/04/2013,29/04/2021,Terminated,Resignation,3,5,Milan
200411,Mirja,Christoph,27/03/1976,M,IT,Systems Administrator,73500,18/03/2014,,Active,,4,3,Milan
200412,Severino,Pasolini,29/12/1981,F,IT,DevOps Engineer,82000,16/06/2015,,Active,,4,3,Milan
200413,Vincenza,Donarelli,21/03/1988,F,IT,Network Engineer,45120,29/11/2013,,Active,,3,4,Milan
200414,Sean,Frank,02/04/1985,F,IT,Network Engineer,49820,24/11/2012,14/12/2015,Terminated,Retirement,1,1,Milan
200415,Orlando,Pedroni,26/09/1979,F,IT,Systems Administrator,89180,28/05/2014,28/04/2015,Terminated,Resignation,3,4,Milan
200416,Stella,Vismara,20/07/1994,F,IT,IT Manager,62980,20/07/2012,01/08/2015,Terminated,Layoff,3,3,Milan
